鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,房地(土地+建物),臺北市中正區汀州路二段31~60號,11.05,商,,,1081216,土地3建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850126,103.92,2,2,2,有,有,20000000,192456,,0.0,0,,RPWNMLLKKHPFFAA77CA
文山區,房地(土地+建物),臺北市文山區福興路63巷4弄1~30號,24.97,住,,,1081229,土地3建物1車位0,八層，電梯樓梯間,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860613,71.74000000000001,2,2,1,有,有,10400000,144968,,0.0,0,含增建或未登記建物。;,RPXNMLLKKHPFFAA87CA
中正區,房地(土地+建物),臺北市中正區金門街1~30號,20.51,商,,,1090107,土地4建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,52.85,3,1,1,有,無,9000000,170293,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLLKKHPFFAA17CA
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段142巷61~90號,44.08,住,,,1090102,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081016,188.61,4,2,2,有,有,37950000,211855,坡道機械,15.85,1350000,,RPPOMLKKLHPFFAA17CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段153巷5弄1~30號,17.71,住,,,1090116,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,93.13,2,1,1,有,有,15100000,183612,其他,20.15,1700000,親友、員工或其他特殊關係間之交易。;屬關係戶交易,RPWNMLQLKHPFFAA38CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段153巷5弄1~30號,17.71,住,,,1090116,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,93.13,2,1,1,有,有,16000000,195944,其他,20.15,1700000,,RPXNMLQLKHPFFAA48CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段153巷5弄1~30號,17.71,住,,,1090116,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,93.13,2,1,1,有,有,16900000,208276,其他,20.15,1700000,,RPOOMLQLKHPFFAA67CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段153巷5弄1~30號,17.71,住,,,1090116,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,93.13,2,1,1,有,有,17100000,211017,其他,20.15,1700000,,RPPOMLQLKHPFFAA77CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段153巷5弄1~30號,23.42,住,,,1090116,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,117.00999999999999,2,1,2,有,有,23680000,226925,其他,20.15,1700000,,RPQOMLQLKHPFFAA87CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段153巷5弄1~30號,17.71,住,,,1090116,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,93.13,2,1,1,有,有,16900000,208276,其他,20.15,1700000,,RPROMLQLKHPFFAA97CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段153巷5弄1~30號,17.71,住,,,1090116,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081129,93.13,2,1,1,有,有,16400000,201425,其他,20.15,1700000,,RPSOMLQLKHPFFAA08CA
